gene	mean	std
YEL002C	2.28E+02	4.55E+00
YIL042C	2.51E+01	1.08E+01
YGR209C	8.25E+02	1.65E+02
YGL041W-A	2.07E+01	8.58E+00
YGL185C	9.85E+00	8.25E-01
YDR179C	9.62E+00	2.45E+00
YOR136W	2.72E+02	5.31E+01
YOL103W	6.73E+01	6.89E+00
YMR032W	1.87E+01	1.79E+00
YBR060C	2.60E+01	3.24E+00
YCL019W	4.21E-03	5.96E-03
YMR272W-A	1.96E-01	2.78E-01
YDR038C	2.34E+00	2.92E-01
YLR026C	3.27E+01	6.34E+00
YBR270C	9.29E+00	5.72E-01
YOR122C	4.41E+02	1.18E+01
YOL028C	2.74E+01	9.16E-02
YLR244C	1.77E+02	2.83E+01
YGR104C	2.13E+01	3.32E+00
YHR119W	1.70E+01	2.14E+00
YPL148C	1.31E+01	4.65E-01
YGL055W	8.44E+02	4.68E+02
YDR185C	1.56E+01	4.05E+00
YLR147C	1.06E+01	2.62E-01
YML049C	1.72E+01	2.92E+00
YJL185C	4.63E+00	1.88E+00
YOR097C	2.24E+01	2.12E+00
YFR016C	4.49E+00	1.19E+00
YGL127C	2.67E+01	8.68E+00
YDR130C	3.35E+01	1.72E-01
YKL001C	3.03E+02	1.30E+02
YOR375C	8.04E+02	4.62E+02
YIR036C	2.55E+01	2.38E+00
YLR028C	1.78E+02	1.08E+01
YKL002W	5.86E+01	5.05E+00
YPR154W	1.50E+01	8.45E-01
YNR016C	2.38E+02	4.74E+01
YGL201C	2.24E+01	8.17E+00
YOR080W	2.11E+01	2.08E+00
YDR278C	3.15E+00	4.72E-01
YDR195W	1.06E+01	2.67E+00
YDR143C	3.41E+01	4.48E+00
YDR471W	9.94E+02	5.99E+01
YER167W	2.55E+01	5.35E+00
YPR058W	3.85E+01	1.00E+01
YCR042C	2.34E+01	2.99E+00
YGL036W	6.83E+00	3.56E+00
YLR022C	5.67E+01	1.25E+01
YBR266C	5.23E-01	9.92E-02
YML041C	2.74E+01	3.81E+00
YJR112W	3.80E+01	7.79E+00
YKR084C	1.09E+01	4.44E+00
YNL164C	3.18E+01	3.06E+00
YKR030W	4.29E+01	4.68E+00
YGL244W	9.52E+00	5.31E+00
YNL150W	4.30E-01	3.23E-01
YKL106C-A	6.33E+00	2.66E+00
YDL119C	2.34E+01	2.20E+00
YMR119W	1.97E+01	2.19E+00
YKR063C	2.29E+01	3.60E+00
YER127W	3.80E+01	5.48E+00
YDR064W	7.60E+02	3.06E+02
YIL094C	7.42E+02	1.72E+02
YDR028C	6.71E+01	9.40E+00
YDR391C	1.36E+01	3.48E+00
YML006C	1.68E+01	2.16E+00
YKL128C	1.08E+02	9.08E+00
YPR160W-A	7.29E-01	1.03E+00
YBR089C-A	1.71E+02	4.49E+01
YJL131C	9.40E+00	2.25E+00
YGL247W	8.23E+00	1.94E+00
YGL023C	8.11E+00	3.58E+00
YOL133W	6.10E+01	2.86E+00
YFR008W	1.44E+01	2.62E+00
YBR238C	1.88E+01	4.78E+00
YMR246W	1.74E+02	7.81E+01
YIL144W	1.41E+01	2.27E+00
YPR164W	2.82E+01	4.87E+00
YIL127C	5.96E+01	1.69E+01
YOR296W	2.10E+01	2.61E+00
YDR403W	2.62E+00	3.87E-01
YPL079W	1.14E+03	1.73E+02
YDR395W	1.12E+02	5.41E-01
YGR042W	1.01E+01	1.39E-01
YDL235C	1.52E+02	1.59E+00
YMR083W	1.13E+02	2.34E+01
YEL033W	7.68E+01	4.79E+00
YNL245C	2.54E+01	7.85E-01
YKL042W	1.31E+01	3.11E-02
YBR085C-A	1.45E+02	6.67E+01
YLR116W	8.85E+00	1.95E+00
YLR251W	2.22E+01	7.22E+00
YLR163W-A	7.69E-01	5.79E-01
YKL169C	1.85E+00	3.51E-01
YER006C-A	8.68E-01	2.32E-01
YPR098C	7.71E+01	5.27E-01
YGL220W	9.90E+01	6.34E-01
YNL167C	2.59E+01	6.07E+00
YPL218W	3.07E+02	3.22E+01
YMR064W	5.38E+01	1.44E+00
YNL299W	3.34E+01	2.05E+00
YDR079W	2.46E+01	9.72E+00
YFL016C	3.83E+01	1.46E+01
YCL035C	1.10E+02	8.13E+00
YDR069C	2.02E+01	2.39E+00
YGR188C	1.28E+01	1.01E+00
YJR140C	1.82E+01	3.09E+00
YIR015W	2.75E+01	2.74E+00
YKL162C-A	3.38E+00	6.04E-01
YML056C	1.75E+02	1.11E+01
YKL023W	6.69E+00	4.86E-01
YDL086C-A	1.22E+01	5.02E+00
YGR122W	3.17E+01	1.09E+01
YDL121C	7.74E+01	1.37E+01
YER168C	3.34E+01	8.51E-01
YPL190C	4.94E+01	1.33E+01
YOR388C	7.75E-02	5.83E-02
YLR406C-A	3.10E+00	1.42E+00
YKR027W	2.35E+01	4.69E-01
YOL097W-A	6.66E+00	5.65E-01
YER047C	2.45E+01	3.74E+00
YDR145W	4.11E+01	1.44E+00
YBR217W	1.28E+01	2.49E-01
YMR170C	8.59E+00	4.33E+00
YML129C	7.26E+01	1.91E+01
YDR476C	1.27E+01	8.32E-01
YKL114C	5.80E+01	3.72E+00
YDR211W	9.15E+01	3.56E+00
YBL034C	2.63E+01	2.78E+00
YDR411C	2.28E+01	6.29E+00
YBR004C	3.90E+01	6.27E+00
YGR220C	3.93E+01	7.03E+00
YIL041W	1.92E+02	1.47E+01
YHR022C	2.02E+00	2.29E-01
YLR001C	2.83E+01	1.34E+00
YJL107C	5.80E+00	3.00E+00
YDR388W	9.74E+01	1.70E+01
YML012W	2.80E+02	2.44E+01
YMR139W	3.04E+01	1.20E+01
YOR150W	3.84E+01	5.21E+00
YIR019C	3.48E-01	4.49E-02
YMR019W	2.14E+01	7.91E-01
YLR045C	2.83E+01	1.36E-01
YER071C	3.32E+01	7.80E-01
YGR176W	2.26E+00	6.43E-01
YNR067C	8.32E+01	2.28E+01
YJL085W	2.37E+01	2.63E+00
YCL038C	1.50E+01	2.37E+00
YPR006C	6.19E+00	2.83E-01
YDL010W	3.48E+01	1.05E+01
YKL084W	2.51E+01	6.39E+00
YER088C-A	1.59E+01	2.14E+00
YDR529C	4.04E+02	3.33E+01
YPR200C	8.38E+00	9.78E-02
YBR027C	1.28E+01	4.28E+00
YNR034W	1.41E+01	5.23E+00
YNL108C	3.42E+01	9.37E+00
YOR011W	1.60E+01	5.81E+00
YNL255C	2.96E+02	8.54E+01
YDL137W	3.00E+02	2.56E+01
YIR023W	2.08E+01	5.06E-02
YGL253W	1.15E+03	5.79E+02
YHR032W-A	6.48E+01	2.30E+01
YDR369C	8.97E+00	2.37E-02
YAL054C	7.76E+00	7.34E-01
YOR159C	2.97E+01	5.55E+00
YER010C	6.01E+01	9.22E-01
YGL162W	4.45E+00	5.99E-01
YIL102C-A	1.14E+01	5.00E+00
YBL063W	9.42E+00	1.99E+00
YGR113W	2.22E+01	2.93E+00
YAL013W	1.07E+01	3.37E+00
YKR074W	6.65E+01	1.82E+01
YDR511W	3.54E+01	5.19E+00
YNL102W	2.33E+01	9.72E+00
YML068W	1.86E+01	1.34E+00
YDR291W	1.89E+01	3.34E+00
YHR136C	4.48E+01	2.34E+01
YIR002C	1.34E+01	3.91E+00
YLL040C	4.51E+01	1.94E+01
YJL078C	8.06E+00	4.50E+00
YLR370C	5.26E+01	7.23E+00
YML001W	2.57E+02	8.54E-01
YPL167C	1.54E+01	2.66E+00
YEL056W	1.83E+01	3.79E+00
YGL080W	6.43E+01	1.86E+01
YLR442C	2.09E+01	3.76E-01
YMR158W-B	4.07E-01	2.14E-01
YOR196C	2.49E+01	6.07E+00
YGL090W	3.87E+00	1.67E+00
YNL081C	1.36E+02	3.13E+01
YGR198W	3.86E+01	2.14E+00
YCL001W-A	2.24E+00	9.75E-01
YKL204W	5.63E+00	3.33E+00
YEL026W	1.08E+02	1.66E+01
YJL084C	1.98E+01	3.82E+00
YLR392C	1.33E+01	2.84E+00
YAL031W-A	4.23E-01	2.22E-01
YGR290W	1.47E-01	7.73E-02
YLR149C-A	7.50E-01	3.94E-01
YOR282W	2.03E-01	1.07E-01
YML076C	9.15E+00	2.86E+00
YHR204W	1.71E+01	1.29E+00
YPR183W	6.03E+01	7.42E+00
YIL149C	2.30E+01	2.75E+00
YFL041W-A	1.40E+01	4.65E+00
YDR460W	2.23E+01	3.95E+00
YLR301W	2.36E+02	1.32E+00
YGL071W	8.13E+00	4.08E+00
YFL013W-A	5.08E-01	6.91E-02
YOR385W	5.45E+01	3.48E+01
YPL170W	2.39E+01	3.92E+00
YOL101C	1.79E+01	7.33E+00
YDR381C-A	5.61E+01	7.07E+00
YOL073C	2.39E+01	1.12E+00
YGR215W	5.23E+00	5.96E-01
YFL019C	1.65E+00	1.27E+00
YBR087W	4.27E+01	3.64E+00
YPL101W	3.48E+01	4.05E+00
YIL005W	1.64E+01	1.50E+00
YAL037W	1.73E+01	4.34E-01
YGR241C	1.65E+01	3.64E+00
YCR079W	1.41E+01	4.27E+00
YER072W	5.70E+02	1.16E+02
YLR180W	9.03E+02	4.44E+02
YPR162C	1.84E+01	2.52E+00
YBR136W	1.01E+01	2.18E+00
YDR007W	4.83E+01	1.16E+01
YPL277C	1.60E+00	9.15E-01
YNL214W	1.11E+01	5.78E+00
YOR008C	9.01E+01	2.00E+01
YDR423C	2.56E+01	1.26E+00
YOR265W	6.83E+01	5.45E+00
YLL003W	1.58E+01	1.32E+00
YOL038W	9.90E+01	2.27E+01
YMR120C	6.67E+02	3.20E+02
YLR215C	3.55E+01	5.46E+00
YBR163W	5.63E+01	6.83E+00
YDL002C	3.44E+01	8.71E+00
YML005W	1.87E+01	5.21E-01
YGL254W	2.03E+01	1.96E+00
YJL067W	2.98E-01	2.40E-01
YAL042W	2.72E+01	7.08E+00
YML071C	1.39E+01	1.19E+00
YJL024C	1.98E+01	2.47E+00
YNL221C	4.16E+01	3.88E+00
YDL022C-A	7.76E-01	5.89E-01
YAL007C	1.82E+02	6.02E+01
YOL082W	6.53E+01	3.11E+01
YBR070C	3.83E+01	1.61E-01
YER035W	4.94E+01	2.12E+01
YGR046W	3.50E+01	1.33E+00
YPL058C	6.15E+01	2.44E+01
YOR166C	4.70E+01	1.13E+00
YLR376C	5.17E+00	1.54E-01
YDR470C	2.80E+01	2.15E+00
YPL230W	2.38E+00	1.23E-01
YDR214W	7.84E+01	8.85E+00
YNR031C	1.66E+01	4.06E+00
YOR238W	2.94E+01	1.04E+00
YLR237W	1.51E+01	1.41E+00
YDR133C	2.89E+02	3.79E+01
YPR155C	1.70E+01	3.04E+00
YLR357W	3.38E+01	7.50E+00
YLR195C	6.93E+01	1.32E+01
YML059C	2.44E+01	1.21E+01
YCR008W	6.83E+01	1.75E+01
YBR294W	2.60E+02	1.40E+02
YMR171C	5.77E+01	3.88E+00
YNL116W	9.82E+00	4.60E+00
YNL289W	7.55E+01	2.92E+01
YOR322C	4.46E+01	2.39E+00
YHR096C	3.88E+00	1.61E+00
YHR168W	1.80E+01	9.33E-01
YLR253W	2.24E+01	1.88E+00
YML097C	1.96E+01	5.73E-01
YER029C	4.40E+01	1.66E+01
YPL110C	1.31E+01	3.84E+00
YKL175W	8.27E+02	1.70E+02
YMR300C	5.73E+01	1.14E+01
YBR182C	1.06E+01	3.26E+00
YGR031W	3.50E+01	1.28E+01
YIL151C	1.44E+01	4.59E+00
YMR126C	2.53E+01	1.14E+00
YPL081W	5.01E+02	1.19E+02
YJR060W	2.14E+01	1.55E+00
YIR004W	8.39E+01	7.98E+00
YDR321W	1.08E+02	2.18E+01
YJL196C	6.05E+01	2.04E+01
YOR291W	2.55E+01	5.51E+00
YLL039C	2.38E+02	1.02E+02
YBL007C	3.60E+01	1.16E+01
YPR045C	2.87E+01	8.99E+00
YCL057W	5.37E+01	1.23E+01
YDR109C	1.78E+01	9.01E-01
YKR031C	2.45E+01	1.04E+01
YMR027W	1.12E+02	1.19E+01
YEL066W	8.69E+01	1.31E+01
YFR024C-A	8.78E+01	1.28E+01
YOR105W	6.37E+00	1.48E+00
YMR285C	2.72E+01	6.49E+00
YKL013C	1.45E+02	1.50E+01
YOR062C	4.77E+01	3.60E+01
YLR339C	7.91E-01	4.88E-01
YDR267C	4.38E+01	1.41E+01
YMR166C	7.40E+00	1.09E+00
YNL326C	4.23E+01	1.27E+00
YHR158C	1.55E+01	1.39E+00
YBR051W	7.49E-01	5.64E-01
YPR116W	2.76E+01	8.60E+00
YBR211C	2.59E+01	4.68E+00
YDR239C	1.67E+01	8.02E-01
YIL165C	3.31E+01	1.39E+01
YER066W	7.75E+00	2.34E+00
YGL172W	4.46E+01	3.14E+00
YMR073C	2.01E+01	5.29E+00
YML061C	1.30E+01	1.17E+00
YJR033C	2.28E+01	3.40E+00
YCR050C	2.84E-01	2.14E-01
YPL205C	3.84E-01	3.75E-01
YMR124W	1.62E+01	1.40E+00
YKL083W	7.10E+00	1.52E-01
YIL074C	3.34E+02	1.05E+02
YHR049W	3.07E+02	1.27E+01
YBR052C	6.97E+01	8.71E+00
YOR109W	2.90E+01	1.55E+01
YPR003C	1.67E+01	3.51E+00
YGR035C	2.56E+01	1.50E+01
YMR130W	6.98E+01	7.91E+00
YBL074C	1.13E+01	9.76E-01
YOR189W	6.77E+01	8.58E+00
YPL024W	1.41E+01	4.88E+00
YPR189W	3.95E+01	5.77E+00
YJR125C	6.74E+01	1.06E+01
YIL001W	1.39E+01	2.69E+00
YHR132C	1.37E+02	7.92E+00
YIL090W	3.31E+01	6.26E+00
YFR028C	3.86E+01	9.08E-01
YBR105C	7.80E+01	2.76E+01
YLL012W	1.76E+01	1.09E+00
YPR143W	4.44E+01	1.72E+01
YPR017C	3.53E+01	5.48E+00
YDR359C	1.37E+01	4.36E+00
YER135C	1.30E+00	2.28E-01
YJL082W	5.13E+01	1.31E+01
YAL039C	8.80E+01	2.60E+01
YIL157C	2.39E+01	7.24E+00
YPL140C	2.27E+01	4.37E+00
YKR051W	2.41E+01	4.84E+00
YER093C	1.42E+01	1.39E+00
YDR523C	8.52E+00	7.46E-02
YKL162C	1.05E+01	1.85E+00
YPR184W	8.04E+00	3.77E+00
YBL012C	4.78E-01	4.58E-02
YGR128C	6.98E+01	1.04E+00
YDR095C	8.03E-01	7.13E-01
YKR008W	3.00E+01	1.44E+00
YML020W	1.48E+01	3.25E+00
YPL194W	8.68E+00	5.04E-01
YMR114C	7.42E+00	1.06E+00
YOR229W	5.47E+01	3.87E-01
YBL039C	1.92E+02	3.35E+01
YKL183C-A	8.14E-01	3.35E-01
YPL085W	1.40E+01	1.09E+01
YJR086W	1.28E+00	5.89E-01
YKL202W	1.86E-01	6.35E-02
YGL116W	1.14E+01	1.72E-01
YJL120W	1.27E+00	3.59E-01
YIL018W	9.27E+02	7.96E+01
YOR133W	4.02E+01	1.78E+00
YDL248W	1.32E+00	5.54E-01
YDR355C	2.15E-01	1.13E-01
YHR090C	2.39E+01	6.68E+00
YLR029C	2.52E+03	2.03E+02
YKL179C	2.22E+01	1.28E+00
YDL118W	5.14E-01	2.70E-01
YBL073W	2.87E-01	4.06E-01
YPL241C	2.87E+01	4.08E+00
YDR456W	8.27E+01	2.93E+00
YLR371W	4.08E+01	9.46E-01
YGL193C	2.59E+00	4.22E-01
YMR156C	8.72E+00	1.89E+00
YOL080C	2.77E+00	1.08E+00
YOR165W	4.49E+01	1.31E+00
YEL016C	3.21E+01	7.82E+00
YKL033W	1.33E+01	9.84E-01
YGL073W	7.84E+00	3.35E+00
YLR455W	3.12E+01	1.00E+00
YDR105C	3.56E+01	1.16E-01
YMR135C	6.83E+01	2.76E+01
YGL129C	1.03E+01	4.38E+00
YAL032C	2.42E+01	7.58E+00
YDR343C	8.13E-01	8.46E-01
YNL199C	2.45E+01	4.37E+00
YDL196W	9.66E-01	2.15E-01
YEL036C	5.22E+01	1.01E+01
YJR154W	1.17E+01	1.58E+00
YOR272W	1.00E+02	2.97E+01
YOR251C	7.18E+01	7.41E+00
YDR224C	1.20E+03	1.65E+02
YGR157W	1.39E+02	1.61E+01
YKL217W	4.64E+00	1.51E+00
YJL031C	9.46E+00	7.14E+00
YMR184W	6.67E+01	1.57E+01
YNL090W	8.72E+01	1.03E+01
YDR221W	1.73E+01	2.66E+00
YGR091W	1.74E+01	4.20E+00
YHL043W	5.85E-01	3.62E-02
YLR176C	2.67E+00	1.10E+00
YBL113C	1.62E+00	2.43E-01
YLR137W	8.90E+00	1.39E-01
YOR263C	5.94E-01	5.56E-01
YMR200W	1.45E+02	2.11E+01
YHL045W	5.74E-01	6.44E-01
YDR311W	1.16E+01	2.78E+00
YOR336W	2.89E+01	1.06E+01
YOR194C	3.97E+01	3.02E+00
YGR256W	7.00E+00	5.75E+00
YML103C	5.29E+01	2.79E+00
YDL159W	2.19E+01	5.79E+00
YDL173W	9.74E+01	2.05E+01
YMR269W	6.62E+00	2.40E+00
YEL064C	2.06E+01	1.71E+00
YKL208W	1.99E+01	1.44E+00
YDL070W	1.11E+02	2.92E+01
YMR317W	4.10E-01	1.23E-01
YDR177W	7.66E+01	2.20E+01
YDR320C	2.34E+01	5.11E+00
YKL186C	1.40E+02	1.35E+01
YCL048W-A	3.73E+00	3.43E+00
YPL247C	7.49E+00	2.25E+00
YOR320C	3.87E+01	2.83E+00
YHR095W	6.90E-01	4.27E-02
YMR150C	2.14E+01	3.59E+00
YKL077W	1.39E+02	1.33E+01
YMR323W	1.26E-01	1.30E-01
YAL003W	1.28E+03	3.65E+02
YPL265W	7.41E+01	6.23E+01
YDR150W	3.13E+01	4.11E+00
YFL039C	1.03E+03	1.31E+02
YGR149W	1.27E+01	2.88E+00
YKL108W	1.51E+01	1.71E+00
YBR018C	1.70E+00	7.65E-01
YPL233W	9.81E+00	2.88E+00
YGR153W	1.16E+01	3.50E+00
YGR262C	5.70E+01	1.06E+01
YNL254C	2.40E+02	9.59E+01
YMR188C	8.57E+01	2.79E+01
YJR069C	6.48E+01	5.28E+00
YDR118W	6.51E+00	6.64E-01
YMR241W	2.26E+02	7.24E+01
YHL044W	1.33E+01	1.55E+00
YGR016W	8.95E+00	5.03E-01
YKL149C	1.46E+01	8.28E-01
YLL022C	1.97E+01	3.13E+00
YFR034C	1.02E+01	2.04E+00
YOR163W	3.48E+01	1.78E+01
YPL067C	5.55E+00	3.08E+00
YDL006W	3.18E+01	6.98E+00
YAL030W	1.99E+01	7.41E+00
YBL029C-A	4.14E+01	8.94E+00
YBR012W-A	1.68E-02	2.38E-02
YPL161C	1.20E+01	1.50E+00
YCR013C	4.95E-01	1.61E-02
YLR015W	1.60E+01	2.17E+00
YGL170C	1.07E+00	4.80E-01
YBR082C	3.44E+02	7.58E+01
YDR210W	8.50E+01	8.97E+00
YMR174C	2.39E+00	2.94E-01
YDL023C	8.89E-01	7.15E-01
YJL115W	8.64E+00	6.91E-01
YOL040C	8.15E+02	2.10E+02
YDR465C	4.78E+01	1.86E+00
YOL128C	5.95E+01	5.07E+00
YDL224C	1.96E+01	5.80E+00
YCR075W-A	4.97E+01	6.42E-01
YNL107W	2.55E+01	5.27E+00
YDR169C	1.05E+01	2.39E+00
YBL018C	4.68E+01	4.82E-01
YOR052C	1.29E+02	9.67E+01
YLR254C	2.39E+01	1.11E+01
YJL020C	5.62E+00	2.66E+00
YPL089C	2.20E+01	1.19E+00
YOR355W	1.22E+02	1.52E+01
YNL330C	5.28E+01	1.37E+01
YMR240C	7.91E+00	2.84E+00
YPL040C	1.81E+01	2.17E+00
YML075C	3.80E+01	7.90E-01
YDR389W	6.72E+01	1.45E+01
YOR255W	7.51E-01	3.00E-01
YLR260W	1.70E+01	1.46E+00
YIL145C	6.93E+01	1.32E+00
YLR095C	8.98E+00	3.64E+00
YDR268W	2.59E+01	3.13E+00
YBR184W	4.12E+00	1.67E+00
YOR216C	2.83E+01	5.79E+00
YPL155C	2.19E+01	3.96E+00
YBR038W	9.90E+00	4.63E+00
YML069W	3.91E+01	8.55E+00
YBR221W-A	4.26E-01	6.03E-01
YKR058W	1.39E+01	2.17E+00
YGL252C	8.13E+01	1.28E+01
YNL315C	4.55E+01	1.39E+01
Q0142	7.46E+00	1.25E+00
YDR070C	2.33E+00	8.22E-01
YMR024W	4.60E+01	4.93E+00
YPL046C	1.16E+01	2.03E+00
YPR026W	8.62E+00	3.16E+00
YGR111W	4.38E+01	3.58E+00
YLR310C	4.88E+01	6.11E+00
YBR219C	1.22E+01	4.71E+00
YLR268W	1.07E+02	8.43E+00
YOR331C	5.35E-01	7.54E-02
YLR177W	2.34E+01	5.51E+00
YPL038W-A	2.39E+00	1.95E-01
YBR043C	4.37E+01	6.51E+00
YOR232W	9.13E+01	1.12E+01
YOR348C	2.38E+00	8.49E-01
YGL255W	7.98E+03	1.88E+02
YPL053C	7.76E+01	1.05E+01
YDR186C	5.57E+01	2.96E+00
YCR067C	3.06E+01	1.67E+00
YNL229C	4.78E+01	1.02E+01
YKL130C	2.12E+01	2.92E-01
YAL008W	3.73E+01	1.11E+01
YGL143C	1.51E+01	3.79E+00
YGR270W	2.84E+01	9.29E+00
YDR014W	1.25E+01	1.79E-01
YMR319C	5.63E+02	5.26E+01
YLR451W	2.27E+01	7.74E-02
YPL208W	4.91E+01	4.21E-01
YLR276C	3.27E+01	8.94E+00
YDR043C	9.54E+00	4.16E+00
YMR218C	9.06E+00	4.55E+00
YDL046W	1.70E+02	2.40E+00
YJR062C	2.16E+01	3.63E-01
YML067C	5.88E+01	3.91E+00
YOR359W	3.88E+01	2.01E-01
YBR272C	9.29E+00	3.26E+00
YPR197C	8.70E-01	1.07E-01
YGR184C	3.67E+01	1.16E+01
YAL016C-A	3.43E-01	1.17E-01
YGR233C	1.31E+01	5.74E+00
YMR216C	6.85E+01	3.75E+00
YMR219W	5.77E+00	3.25E+00
YKL157W	1.05E+02	9.50E+00
YIR021W-A	5.45E+00	3.34E+00
YBR056W-A	1.32E+02	1.21E+02
YDL003W	1.49E+01	5.99E+00
YPL166W	7.91E+00	1.34E+00
YGR228W	3.08E-01	6.87E-02
YBL105C	6.12E+01	2.65E+00
YAL067C	5.71E+00	2.02E+00
YDL109C	7.43E+00	3.57E+00
YGR275W	9.33E+01	2.05E+01
YJL058C	5.32E+00	5.06E-01
YGL017W	2.40E+01	6.21E+00
YKL048C	4.20E+01	1.61E+00
YKL136W	1.96E+00	8.65E-01
YHR127W	1.78E+01	3.92E+00
YDL209C	2.99E+01	4.82E+00
YFR031C	1.36E+01	7.72E-01
YPR041W	2.31E+02	4.65E+01
YMR271C	1.59E+01	4.64E+00
YFL002C	2.90E+01	2.71E+00
YDR439W	1.13E+01	5.22E-01
YBR230C	2.98E+01	8.79E+00
YKL101W	2.33E+01	1.14E+01
YLR402W	7.54E+00	3.55E-01
YGL048C	1.32E+02	3.03E+01
YBL041W	2.19E+02	4.54E+01
YIL022W	5.73E+01	1.34E+01
YNL318C	7.08E-01	2.86E-01
YER161C	4.21E+01	1.14E+01
YLR131C	1.95E+01	3.29E+00
YKL118W	5.44E-01	1.60E-01
YBR020W	5.21E+00	1.66E+00
YPL032C	4.49E+01	8.88E+00
YLR023C	1.66E+02	1.28E+01
YOR141C	3.99E+01	9.69E+00
YGL150C	2.27E+01	1.09E+01
YBL093C	7.76E+01	3.07E+01
YGL101W	9.49E+01	4.79E+00
YLR013W	5.60E-01	2.48E-01
YNL253W	4.30E+01	3.26E+00
YCR084C	1.81E+01	1.02E+01
YKL165C-A	4.68E+01	2.02E+00
YNL120C	5.64E-01	2.77E-01
YOL070C	3.42E+01	7.00E+00
YJR124C	3.41E+01	3.35E+00
YKL122C	7.49E+01	2.10E+01
YJL099W	1.70E+01	4.46E+00
YMR250W	2.55E+01	1.63E+01
YPL222W	1.81E+01	4.25E+00
YMR111C	5.46E+00	6.65E-01
YAL035W	8.11E+01	2.82E+01
YNL220W	2.40E+02	7.75E+01
YDL174C	6.89E+01	3.22E+01
YMR122C	2.18E+00	2.96E-01
YNL134C	3.53E+01	3.95E+00
YDL107W	1.06E+01	1.71E+00
YGL057C	6.97E+01	7.18E+00
YGR047C	1.09E+01	2.28E+00
YNL278W	1.27E+01	4.61E+00
YJR133W	6.16E+01	2.27E+01
YCR003W	2.21E+01	5.04E+00
YNL157W	7.19E+01	1.68E+01
YOR356W	5.41E+01	1.57E+01
YOL132W	1.32E+00	3.03E-01
YNL148C	2.66E+00	4.57E-02
YJR007W	9.41E+01	1.28E+01
YOR040W	2.57E+01	8.09E-01
YER112W	1.81E+02	5.51E+01
YMR009W	2.07E+01	8.17E+00
YJR118C	8.12E+01	6.55E+00
YPR002W	2.68E+01	8.55E+00
YOL079W	6.36E-01	2.64E-01
YNR025C	1.56E+01	6.77E+00
YJL075C	2.55E-01	5.68E-02
YGL007W	7.55E-01	6.07E-01
YJL153C	1.81E+01	8.12E+00
YBL062W	4.99E-01	2.08E-01
YEL063C	7.72E+01	1.72E+01
YNL039W	1.17E+01	2.46E-01
YDR419W	1.64E+01	7.09E-02
YMR037C	2.58E+01	3.56E+00
YLR192C	1.89E+02	5.53E+01
YGL250W	1.36E+01	1.25E+00
YKR035W-A	4.89E+01	9.52E+00
YNL271C	3.60E+01	5.04E+00
YJR137C	1.76E+02	5.10E+01
YDL074C	7.34E+01	4.50E+00
YGL122C	4.99E+01	1.16E+01
YJR068W	9.07E+01	1.91E+01
YOR123C	1.02E+01	4.25E+00
YHR062C	2.12E+01	5.81E+00
YGL210W	7.04E+01	1.32E+01
YGL086W	2.17E+01	1.07E+00
YCR001W	6.69E-01	3.43E-01
YMR164C	8.93E+00	7.24E-01
YLR173W	2.41E+01	4.44E+00
YOL159C	1.89E+01	1.77E+00
YOL038C-A	8.82E+00	4.01E+00
YHL021C	1.14E+01	4.82E+00
YDR194C	7.04E+01	1.16E+01
YNL303W	1.01E+01	4.74E+00
YPL189W	1.74E+00	1.74E-01
YDL106C	1.98E+01	3.15E+00
YNL325C	9.88E+00	1.91E+00
YHR007C-A	9.97E+00	1.21E+00
YDL004W	6.38E+02	2.74E+02
YLR242C	2.87E+01	4.06E+00
YGR280C	2.00E+01	2.21E+00
YER190W	1.29E-02	6.80E-03
YKR042W	2.38E+02	8.14E+01
YJL061W	3.33E+01	9.31E-01
YHR110W	6.96E+01	1.42E+00
YOR275C	1.94E+01	1.12E+00
YMR180C	2.30E+01	7.29E+00
YPR170W-B	3.89E+01	1.40E+00
YDR126W	6.19E+00	7.72E-01
YLR428C	2.43E-01	1.60E-01
YER043C	9.65E+02	1.14E+02
YFL060C	2.87E-01	2.75E-02
YLR165C	1.98E+01	4.79E-01
YDR424C	4.24E+01	4.47E+00
YJL112W	2.87E+01	4.81E-01
YDR443C	1.57E+01	3.06E+00
YLR145W	1.52E+01	3.04E+00
YDR131C	1.25E+01	2.12E+00
YBL099W	3.58E+02	1.20E+02
YMR173W-A	2.73E+01	2.57E+00
YDL062W	3.15E-01	4.46E-01
YGL022W	1.96E+02	2.62E+01
YPR038W	5.51E-01	1.00E-01
YJL124C	1.55E+02	2.92E+01
YPL156C	1.94E+01	9.52E+00
YPL119C-A	1.39E+01	4.07E+00
YFL034C-B	2.12E+01	4.79E+00
YOR300W	3.40E+00	1.91E+00
YLR324W	1.48E+01	3.42E+00
YER157W	2.21E+01	2.04E+00
YMR298W	4.65E+01	1.58E+01
YJR131W	2.08E+01	3.67E+00
YFR012W	4.38E+00	3.75E-01
YDL177C	2.25E+01	1.57E+00
YDR203W	6.63E-01	3.40E-01
YDR508C	2.29E+02	2.18E+01
YLR190W	4.60E+01	1.17E+01
YHR195W	4.10E+01	1.64E+01
YLR016C	2.71E+01	5.91E-01
YNR029C	3.93E+01	2.03E+00
YIL133C	4.44E+02	2.28E+01
YMR075C-A	5.26E+00	2.07E+00
YPR071W	2.77E+01	2.38E+00
YDR437W	1.18E+01	3.23E+00
YNL304W	1.16E+01	4.01E-01
